"","id","artist"
"1871","21241","Lukasz Lalko"
"1872","21241","M81 Studio"
"1873","21241","Michael Michera"
"1874","350933","Gerralt Landman"
"1875","193037","Joshua Panelo"
"1876","193037","David Richards"
"1877","193037","Fernanda Suarez"
"1878","193037","Peter Wocken"
"1879","202426","Kwanchai Moriya"
"1880","202426","Jesse Seidule"
"1881","202426","Nakarin Sukontakorn"
"1882","140934","Philippe Guerin"
"1883","140934","Chris Quilliams"
"1884","140934","Beth Sobel"
"1885","345584","Denis Martynets"
"1886","13122","Ynze Moedt"
"1887","318084","Sergey Dulin"
"1888","318084","Marta Ivanova"
"1889","318084","Ilya Konovalov"
"1890","318084","Vadim Poluboyarov"
"1891","318084","Oleg Yurkov"
"1892","318084","Egor Zharkov"
"1893","349067","Even Mehl Amundsen"
"1894","349067","Erfian Asafat"
"1895","349067","Tiziano Baracchi"
"1896","349067","Ryan Barger"
"1897","349067","Sara Biddle"
"1898","349067","Yoann Boissonnet"
"1899","349067","Leonardo Borazio"
"1900","349067","Noah Bradley"
"1901","349067","Marco Caradonna"
"1902","349067","Kevin Childress"
"1903","349067","Anna Christenson"
"1904","349067","West Clendinning"
"1905","349067","Nicholas Cloister"
"1906","349067","Soul Core"
"1907","349067","Daarken"
"1908","349067","Katherine  Dinger"
"1909","349067","Loren Fetterman"
"1910","349067","Tony Foti"
"1911","349067","Tom Garden"
"1912","349067","Kristina Gehrmann"
"1913","349067","Lucas Graciano"
"1914","349067","Margaret Hardy"
"1915","349067","Jeff Himmelman"
"1916","349067","David Horne"
"1917","349067","Christopher Hosch"
"1918","349067","Ijur"
"1919","349067","Dominik Kasprzycki"
"1920","349067","Kaya"
"1921","349067","Igor Kieryluk"
"1922","349067","Mathias Kollros"
"1923","349067","Lius Lasahido"
"1924","349067","David Lecossu"
"1925","349067","Henning Ludvigsen"
"1926","349067","Daryl Mandryk"
"1927","349067","David Auden Nash"
"1928","349067","Mike Nash"
"1929","349067","Winona Nelson"
"1930","349067","Andrew Olson"
"1931","349067","Gabrielle Portal"
"1932","349067","Rio Sabda"
"1933","349067","Alexandru Sabo"
"1934","349067","Amanda Sartor"
"1935","349067","Marc Scheff"
"1936","349067","Alexandr Shaldin"
"1937","349067","WiL Springer"
"1938","349067","John Stanko"
"1939","349067","Matthew Starbuck"
"1940","349067","Florian Stitz"
"1941","349067","Nikolay Stoyanov"
"1942","349067","Angela Sung"
"1943","349067","Sandara Tang"
"1944","349067","Fredrik Tyskerud"
"1945","349067","Santiago Villa"
"1946","349067","Magali Villeneuve"
"1947","349067","Frank Walls"
"1948","349067","Jason Ward"
"1949","349067","Drew Whitmore"
"1950","349067","John Wigley"
"1951","349067","Mark Winters"
"1952","349067","Jen Zee"
"1953","349067","Ben Zweifel"
"1954","219513","Klemens Franz"
"1955","308119","Josefin Strand"
"1956","176920","Andrew Bosley"
"1957","176920","Samuel R. Shimota"
"1958","176920","Alyn Spiller"
"1959","176920","Derek Stenning"
"1960","77130","Henning Ludvigsen"
"1961","59959","Gianluca Santopietro"
"1962","336382","Edouard Guiton"
"1963","39856","Marie Cardouat"
"1964","246192","Hannah Cardoso"
"1965","246192","Julia Ferrari"
"1966","246192","Giovanna BC Guimaraes"
"1967","246192","Mathieu Harlaut"
"1968","246192","Saeed Jalabi"
"1969","297030","Michal Dlugaj"
"1970","297030","Jakub Fajtanowski"
"1971","297030","Zbigniew Umgelter"
"1972","297030","Aleksander Zawada"
"1973","45315","David Cochard"
"1974","199042","Joe Van Wetering"
"1975","276182","Ian O'Toole"
"1976","311988","Agnieszka Dabrowiecka"
"1977","146439","Henning Ludvigsen"
"1978","128271","Gael Lannurien"
"1979","379078","Jakub Rozalski"
"1980","247367","Valerio Buonfantino"
"1981","247367","Stephen Gibson"
"1982","247367","Derek Laufman"
"1983","70919","Nicolas Fructus"
"1984","70919","Picksel"
"1985","70919","Yuio"
"1986","245934","Eric Elwell"
"1987","245934","Lalanda Hruschka"
"1988","181304","Igor Burlakov"
"1989","181304","Xavier Collette"
"1990","181304","Oleksandr Nevskiy"
"1991","181304","Oleg Sidorenko"
"1992","40354","Hans Baltzer"
"1993","40354","Richard Shako"
"1994","40354","Richard Stubenvoll"
"1995","40354","Andreas Topfer"
"1996","342810","Patricia Limberger"
"1997","342810","Franz Vohwinkel"
"1998","155987","Xavier Collette"
"1999","37046","Piero"
"2000","8217","Franz Vohwinkel"
"2001","372","Dorien Boekhorst"
"2002","372","Jean-Baptiste Reynaud"
"2003","372","Barbel Skarabelo"
"2004","372","Piotr Sokolowski"
"2005","274638","Oliver Barrett"
"2006","274638","Juan Esteban Rodriguez"
"2007","41114","Don Eskridge"
"2008","41114","Luis Francisco"
"2009","41114","Luis Franco"
"2010","41114","Piotr Haraszczak"
"2011","41114","Jihoon Jang"
"2012","41114","Maryam Khatoon"
"2013","41114","Jordy Knoop"
"2014","41114","Vinh Mac"
"2015","41114","Alex Murur"
"2016","41114","Jarek Nocon"
"2017","41114","George Patsouras"
"2018","41114","Michael Rasmussen"
"2019","41114","Jordan Saia"
"2020","41114","Luis Thomas"
"2021","333255","Luis Brueh"
"2022","119890","Klemens Franz"
"2023","90137","Erfian Asafat"
"2024","90137","Daren Bader"
"2025","90137","Dimitri Bielak"
"2026","90137","Yoann Boissonnet"
"2027","90137","Alberto Bontempi"
"2028","90137","Andrew Bosley"
"2029","90137","Christopher Burdett"
"2030","90137","Kari Christensen"
"2031","90137","Soul Core"
"2032","90137","Crut"
"2033","90137","Anderson Gaston"
"2034","90137","Andrew Hou"
"2035","90137","Dan Howard"
"2036","90137","Ijur"
"2037","90137","Hendry Iwanaga"
"2038","90137","Tyler Jacobson"
"2039","90137","Jason Juta"
"2040","90137","Sam Kennedy (I)"
"2041","90137","Lius Lasahido"
"2042","90137","Aaron Miller"
"2043","90137","Scott Nicely"
"2044","90137","Afif Numbo"
"2045","90137","Rio Sabda"
"2046","90137","Alexandru Sabo"
"2047","90137","Alexandr Shaldin"
"2048","90137","Matt Smith"
"2049","90137","Mark E. Smith"
"2050","90137","Nicholas Stohlman"
"2051","90137","Grey Thornberry"
"2052","90137","Chase Toole"
"2053","90137","John Wigley"
"2054","163745","Ben Zweifel"
"2055","192458","Grzegorz Bobrowski"
"2056","222509","Patryk Jedraszek"
"2057","222509","Ewa Labak"
"2058","246684","Viktor Miller Gausa"
"2059","234","Kurt Miller"
"2060","269210","Leon Schiffer"
"2061","234487","Klemens Franz"
"2062","234487","Jeff Oglesby"
"2063","25554","Harald Lieske"
"2064","24480","Michael Menzel"
"2065","24480","Anke Pohl"
"2066","24480","Thilo Rick"
"2067","244711","Klemens Franz"
"2068","195539","Nicolas Fructus"
"2069","195539","Karl Kopinski"
"2070","195539","Richard Wright"
"2071","260428","Atha Kanaani"
"2072","260428","Olly Lawson"
"2073","260428","Antonio Mainez"
"2074","385529","Jiahui Eva Gao"
"2075","385529","Gautier Maia"
"2076","385529","Stefano Martinuz"
"2077","385529","Erica Tormen"
"2078","385529","Jens Wiese"
"2079","39683","Klemens Franz"
"2080","39683","Scott Hartman"
"2081","101721","Drew Baker"
"2082","101721","Tiziano Baracchi"
"2083","101721","Claire Beard"
"2084","101721","Leonardo Borazio"
"2085","101721","Jason Engle"
"2086","101721","Mariusz Gandzel"
"2087","101721","John Guytan"
"2088","101721","Diego Gisbert Llorens"
"2089","101721","Raven Mimura"
"2090","101721","Jim Pavelec"
"2091","101721","Roberto Pitturru"
"2092","101721","R. K. Post"
"2093","101721","Maichol Quinto"
"2094","101721","Chris Seaman"
"2095","101721","Craig J. Spearing"
"2096","101721","Ron Spencer"
"2097","101721","John Stanko"
"2098","101721","Christophe Swal"
"2099","101721","Peter Tikos"
"2100","101721","Vari"
"2101","101721","Darek Zabrocki"
"2102","9217","Doris Matthaus"
"2103","250458","Andreas Resch"
"2104","250458","Noah Adelman"
"2105","315767","Davey Baker"
"2106","315767","Lucas Ribeiro"
"2107","351040","Kirk W. Buckendorf"
"2108","351040","Athena Cagle"
"2109","357563","Pauline Detraz"
"2110","284742","Anne Heidsieck"
"2111","171","(Uncredited)"
"2112","171","Paolo Chiari"
"2113","171","Honore Daumier"
"2114","171","Peter Ganine"
"2115","171","F. Lanier Graham"
"2116","171","Gunter Griebel"
"2117","171","Jutta Griebel"
"2118","171","Rafael Guigou"
"2119","171","Olin Jeong"
"2120","171","Karim Rashid"
"2121","171","Nestor Romeral Andres"
"2122","171","J. R. R. Tolkien"
"2123","15987","Anders Finer"
"2124","15987","Rafal Hrynkiewicz"
"2125","15987","Richard Launius"
"2126","15987","Henning Ludvigsen"
"2127","15987","Patrick McEvoy"
"2128","15987","Kurt Miller"
"2129","15987","Scott Nicely"
"2130","15987","Vlad Racean"
"2131","15987","Brian Schomburg"
"2132","15987","Kevin Wilson"
"2133","70323","Gabriel Butik"
"2134","70323","Romain Gaschet"
"2135","70323","Paul Mafayon"
"2136","70323","Igor Polouchine"
"2137","70323","Benjamin Raynal"
"2138","70323","Jean-Baptiste Reynaud"
"2139","70323","Jonathan Silvestre"
"2140","70323","Regis Torres"
"2141","70323","Anthony Wolff"
"2142","258210","Alan D'Amico"
"2143","258210","Paolo Mori"
"2144","258210","Paul Sizer"
"2145","177478","Dommiy"
"2146","177478","David Sitbon"
"2147","177478","Koota Yamada"
"2148","92415","Rose Kipik"
"2149","92415","Thomas Vuarchex"
"2150","367150","Henning Ludvigsen"
"2151","367150","Stefano Moroni"
"2152","367150","Paolo Parente"
"2153","367150","Steve Prescott"
"2154","194594","Biboun"
"2155","322708","Preston Stone"
"2156","322708","Gary Storkamp"
"2157","236191","Mike Atkinson"
"2158","236191","Natalia Borek"
"2159","236191","Przemyslaw Sobiecki"
"2160","215311","Tavis Coburn"
"2161","215311","Michael Crampton"
"2162","215311","Jason Taylor"
"2163","1","Bernd Brunnhofer"
"2164","1","Marcus Gschwendtner"
"2165","1","Harald Lieske"
"2166","343905","Klemens Franz"
"2167","265736","Gong Studios"
"2168","265736","Matt Paquette & Co."
"2169","31594","Harald Lieske"
"2170","31594","Michael Menzel"
"2171","303057","Migy Blanco"
"2172","303057","Prospero Hall"
"2173","21348","Cyrille Daujean"
"2174","21348","Julien Delval"
"2175","33160","Josh Cappel"
"2176","33160","Klemens Franz"
"2177","33160","Hanno Girke"
"2178","298069","Banu Andaru"
"2179","298069","Felicia Cano"
"2180","298069","Jacqui Davis"
"2181","298069","Kali Fitzgerald"
"2182","298069","Ryan Iler"
"2183","206480","Terry Leeds"
"2184","144592","Alexandre Roche"
"2185","198773","David Cochard"
"2186","198773","Jana Kilianova"
"2187","198773","Tomas Kucerovsky"
"2188","198773","Filip Murmak"
"2189","198773","Filip Neduk"
"2190","198773","Michal Suchanek"
"2191","256226","Chris Quilliams"
"2192","128671","Charles Woods"
"2193","166669","Harald Lieske"
"2194","166669","Mia Steingraber"
"2195","293141","Paul Mafayon"
"2196","138161","Charles Woods"
"2197","71","Ed Dovey"
"2198","71","Charles Kibler"
"2199","71","Rodger B. MacGowan"
"2200","71","Guillaume Rohmer"
"2201","71","Dale Sheaffer"
"2202","71","Francis Tresham"
"2203","34219","Steve Finn"
"2204","34219","David Palumbo"
"2205","182134","Ben Goldman"
"2206","182134","Catherine Hamilton"
"2207","186751","Georges Clarenko"
"2208","186751","David Demaret"
"2209","186751","Viktor Dragosani"
"2210","186751","Vincent Dutrait"
"2211","186751","Julien Fenoglio"
"2212","186751","Stephane Gantiez"
"2213","186751","Gautier Giroud"
"2214","186751","Yannick Hennebo"
"2215","186751","Stef Kopinski"
"2216","186751","Aragorn Marks"
"2217","186751","Loic Muzy"
"2218","186751","Paolo Parente"
"2219","186751","Guillem H. Pongiluppi"
"2220","186751","Pascal Quidault"
"2221","186751","David Rakoto"
"2222","186751","Stephane Simon"
"2223","292375","Piotr Gacek"
"2224","329500","Andrew Bosley"
"2225","329500","Vincent Dutrait"
"2226","17392","Rodger B. MacGowan"
"2227","17392","Mark Simonitch"
"2228","318182","Mihajlo Dimitrievski"
"2229","262543","Sofie Hannibal"
"2230","262543","Nan Na Hvass"
"2231","170771","Mario Barbati"
"2232","170771","Fabrizio Fiorentino"
"2233","170771","Phroilan Gardner"
"2234","170771","Fausto Gutierrez"
"2235","229220","Gjermund Bohne"
"2236","151347","Fabio Fontes"
"2237","251658","Loic Billiau"
"2238","251658","Dalton Cara"
"2239","251658","Danny Devine"
"2240","251658","Karolina Jedrzejak"
"2241","204305","Bernard Bittler"
"2242","204305","Arnaud Demaegd"
"2243","204305","Neriac"
"2244","204305","Pascal Quidault"
"2245","54625","John Blanche"
"2246","54625","Alex Boyd"
"2247","54625","Robin Carey"
"2248","54625","Paul Dainton"
"2249","54625","David Gallagher"
"2250","54625","Neil Hodgson"
"2251","54625","Nuala Kinrade"
"2252","54625","Adrian Smith"
"2253","66188","Oliver Schlemmer"
"2254","290484","Bartek Fedyczak"
"2255","290484","Krista Zimmerman"
"2256","328565","Josh Emrich"
"2257","62222","Pierre Benigni"
"2258","62222","Pascal Da Silva"
"2259","62222","Donal Hegarty"
"2260","62222","Rodger B. MacGowan"
"2261","62222","Mark Simonitch"
"2262","100901","Luis Francisco"
"2263","100901","George Patsouras"
"2264","55670","Julien Delval"
"2265","55670","Harald Lieske"
"2266","355093","Michal Peichl"
"2267","40765","Chris Quilliams"
"2268","161614","Jacqui Davis"
"2269","161614","Ian O'Toole"
"2270","154809","Mariano Iannelli"
"2271","27162","Mad4GameStyle"
"2272","354934","Sam Phillips"
"2273","334590","Wilhelm Su"
"2274","316412","Simon Caruso"
"2275","215341","Jason Engle"
"2276","215341","Matt Paquette & Co."
"2277","215341","David Su"
"2278","150","Jean du Poel"
"2279","356033","Lamaro Smith"
"2280","124708","JJ Ariosa"
"2281","124708","Chad Hoverter"
"2282","124708","David Richards"
"2283","156858","Cody Jones"
"2284","156858","Dann May"
"2285","156858","Lucas Soriano"
"2286","264241","Klemens Franz"
"2287","18833","Daarken"
"2288","18833","Chris Dien"
"2289","18833","John Gravato"
"2290","18833","John Howe"
"2291","18833","Michael Komarck"
"2292","18833","Sedone Thongvilay"
"2293","36932","Bertrand Benoit"
"2294","36932","Aleksi Briclot"
"2295","36932","Stephane Gantiez"
"2296","121","Jean Baer"
"2297","121","Linda Bound"
"2298","121","Fabrice Lamy"
"2299","121","Christophe Peulvast"
"2300","121","Mick Uhl"
"2301","121","Olivier Vatine"
"2302","121","Chris White (I)"
"2303","192153","Philippe Guerin"
"2304","192153","Fred Jordan"
"2305","192153","Atha Kanaani"
"2306","192153","Paul Kluka"
"2307","192153","Chris Quilliams"
"2308","271601","James Churchill"
"2309","271601","Hendrik Noack"
"2310","11170","Stephen Baker"
"2311","11170","Rob Daviau"
"2312","11170","Craig Van Ness"
"2313","325635","Marc Aspinall"
"2314","325635","Ian O'Toole"
"2315","335764","Zoe van Dijk"
"2316","335764","Garrett Kaida"
"2317","338834","Daniel Goll"
"2318","338834","Tobias Jochinke"
"2319","338834","Johannes Sich"
"2320","315610","Edouard Guiton"
"2321","63628","Viktor Csete"
"2322","63628","Clay Gardner"
"2323","63628","Sergi Marcet"
"2324","286751","Edouard Guiton"
"2325","286751","Thierry Masson"
"2326","286751","Eric Nouhaut"
"2327","243","Nicolas Eskubi"
"2328","243","Charles Kibler"
"2329","243","Rodger B. MacGowan"
"2330","175095","Clark Miller"
"2331","96913","Martin Hoffmann"
"2332","96913","Claus Stephan"
"2333","353288","Eric Hibbeler"
"2334","169427","Alex Hansen"
"2335","169427","Hector Sevilla Lujan"
"2336","169427","Rhett Mason"
"2337","169427","Jon Troy Nickel"
"2338","12942","Oliver Freudenreich"
"2339","12942","Dennis Lohausen"
"2340","12942","Atelier Lowentor"
"2341","220","Mateusz Bielski"
"2342","220","Medusa Dollmaker"
"2343","220","Wesly Gibs"
"2344","220","Dahee Lee"
"2345","220","Alvin Madden"
"2346","220","Yusuke Mamada"
"2347","220","Ulf Marckwort"
"2348","220","Paul Niemeyer"
"2349","220","Bjorn Pertoft"
"2350","220","Piotr Sokolowski"
"2351","220","Rolf Vogt"
"2352","220","Markus Wagner"
"2353","66362","Loic Billiau"
"2354","66362","Harald Lieske"
"2355","79828","Peter Dennis"
"2356","158899","Ian Parovel"
"2357","158899","Jordi Valbuena"
"2358","11","Bjorn Pertoft"
"2359","11","Klemens Franz"
"2360","176396","Cyrille Daujean"
"2361","176396","Sabrina Miramon"
"2362","205398","Andrew Bosley"
"2363","205398","Jeff Brown (II)"
"2364","205398","James Combridge"
"2365","205398","Amit Dutta"
"2366","205398","Simon Eckert"
"2367","205398","Tyler Edlin"
"2368","205398","Felipe Escobar"
"2369","205398","Marko Fiedler"
"2370","205398","Tomasz Jedruszek"
"2371","205398","Yogesh C. Joshi"
"2372","205398","Alex Kim"
"2373","205398","William Koh"
"2374","205398","Pavel Kolomeyets"
"2375","205398","Yong Yi Lee"
"2376","205398","Mateusz Lenart"
"2377","205398","Ward Lindhout"
"2378","205398","Eddie Mendoza"
"2379","205398","Mark Molnar"
"2380","205398","Veli Nystrom"
"2381","205398","Fernando Olmedo"
"2382","205398","Meg Owenson"
"2383","205398","Gracjana Zielinska"
"2384","256730","Ian O'Toole"
"2385","269144","Dominik Mayer"
"2386","269144","Andreas Resch"
"2387","256952","Annick Lobet"
"2388","256952","Nikao"
"2389","365258","Odysseas Stamoglou"
"2390","365258","Tom Ventre"
"2391","270844","Grzegorz Bobrowski"
"2392","270844","Roman Kucharski"
"2393","239942","Fernando Armentano"
"2394","239942","Tommaso Incecchi"
"2395","239942","Henning Ludvigsen"
"2396","239942","Giovanni Pirrotta"
"2397","239942","Paolo Scippo"
"2398","216600","Joseph Z Chen"
"2399","290359","Roland MacDonald"
"2400","319910","Maren Gutt"
"2401","368173","Chaykov"
"2402","368173","Kailene Falls"
"2403","368173","Toshiyuki Hara 原としゆき"
"2404","368173","Magdalena Pruckner"
"2405","368173","Erica Ward"
"2406","144189","Rodger B. MacGowan"
"2407","144189","Chechu Nieto"
"2408","144189","Mark Simonitch"
"2409","274960","Dylan Mangini"
"2410","233312","Kristen Pauline"
"2411","233312","Tregis"
"2412","194607","Ralf Berszuck"
"2413","194607","Storn Cook"
"2414","194607","Andrew Gaia"
"2415","194607","Katherine Guevara"
"2416","194607","Heather Kreiter"
"2417","194607","Kiri Ostergaard Leonard"
"2418","194607","Matt Paquette & Co."
"2419","194607","Kiki Moch Rizky"
"2420","194607","Martin de Diego Sadaba"
"2421","552","Herman Haverkort"
"2422","552","Tamara Jannink"
"2423","552","Daan van Paridon"
"2424","552","Thijs van Paridon"
"2425","552","Joris Wiersinga"
"2426","478","Cyrille Daujean"
"2427","478","Julien Delval"
"2428","478","Jesper Ejsing"
"2429","478","Bruno Faidutti"
"2430","478","Didier Graffet"
"2431","478","Bjarne Hansen"
"2432","478","Darrell Hardy"
"2433","478","Florence Magnin"
"2434","478","Jean-Louis Mourier"
"2435","478","Scott Nicely"
"2436","478","Hassan Nozadian"
"2437","478","Christian T. Petersen"
"2438","478","Brian Schomburg"
"2439","478","Richard Spicer"
"2440","15062","Cyrille Daujean"
"2441","15062","Julien Delval"
"2442","5404","Isidre Mones"
"2443","5404","Franz Vohwinkel"
"2444","20437","Steve Fastner"
"2445","20437","Rich Larson"
"2446","20437","Franz Vohwinkel"
"2447","43570","Harald Lieske"
"2448","43570","Marcel-Andre Casasola Merkle"
"2449","503","John Gravato"
"2450","503","Atha Kanaani"
"2451","503","Damien Mammoliti"
"2452","503","Scott Nicely"
"2453","503","Brian Schomburg"
"2454","503","Claus Stephan"
"2455","385610","Roman Bednar"
"2456","385610","Stepan Drastak"
"2457","385610","David Jablonovsky"
"2458","385610","Jakub Politzer"
"2459","385610","Milan Vavron"
"2460","290236","Luan Huynh"
"2461","98778","Antoine Bauza"
"2462","98778","Gerald Guerlais"
"2463","98778","Laura Michaud"
"2464","98778","Albertine Ralenti"
"2465","137408","Harald Lieske"
"2466","137408","Claus Stephan"
"2467","180974","Giulia Ghigini"
"2468","25417","Miguel Coimbra"
"2469","25417","Cyrille Daujean"
"2470","25417","Julien Delval"
"2471","25417","Nicolas Fructus"
"2472","25417","Christophe Madura"
"2473","193042","Philippe Guerin"
"2474","193042","Chris Quilliams"
"2475","226522","Silvia Christoph"
"2476","226522","Michaela Kienle"
"2477","226522","Sensit Communication GmbH"
"2478","226522","Claus Stephan"
"2479","226522","Franz Vohwinkel"
"2480","240196","Scott Okumura"
"2481","240196","Ben Oliver"
"2482","150658","Bernard Bittler"
"2483","150658","Philippe Guerin"
"2484","150658","Chris Quilliams"
"2485","283393","Irina Kuzmina"
"2486","283393","Andrew Modestov"
"2487","283393","Oleg Proshin"
"2488","283393","Artur Varenyev"
"2489","283393","Marat Zakirov"
"2490","157969","John Guytan"
"2491","157969","Lorraine Schleter"
"2492","157969","David Sladek"
"2493","136063","C. B. Canga"
"2494","136063","Tyler Edlin"
"2495","162082","Maeva da Silva"
"2496","162082","Christine Deschamps"
"2497","162082","Paul Laffond"
"2498","162082","Ian Parovel"
"2499","83330","Christopher Burdett"
"2500","83330","Anders Finer"
"2501","83330","Henning Ludvigsen"
"2502","17226","Jesper Ejsing"
"2503","17226","John Goodenough"
"2504","17226","Frank Walls"
"2505","712","Wayne England"
"2506","712","David Gallagher"
"2507","712","Richard Wright"
"2508","232414","Guillaume Ducos"
"2509","232414","Catherine Hamilton"
"2510","242705","Bartek Fedyczak"
"2511","242705","Piotr Gacek"
"2512","242705","Mateusz Lenart"
"2513","13","Volkan Baga"
"2514","13","Tanja Donner"
"2515","13","Pete Fenlon"
"2516","13","Jason Hawkins"
"2517","13","Eric Hibbeler"
"2518","13","Michaela Kienle"
"2519","13","Andreas Klober"
"2520","13","Harald Lieske"
"2521","13","Michael Menzel"
"2522","13","Marion Pott"
"2523","13","Quentin Regnes"
"2524","13","Andreas Resch"
"2525","13","Matt Schwabel"
"2526","13","Franz Vohwinkel"
"2527","13","Stephen Graham Walsh"
"2528","359438","Javier Gonzalez Cava"
"2529","21790","Michael Menzel"
"2530","197376","Lina Cossette"
"2531","197376","David Forest"
"2532","381297","JJ Ariosa"
"2533","381297","Anne Benjamin"
"2534","381297","Marie Bergeron"
"2535","381297","Ashley Floreal"
"2536","381297","Satoshi Kamanaka"
"2537","381297","Nastya Lehn"
"2538","381297","Kwanchai Moriya"
"2539","381297","Ian Reed (I)"
"2540","381297","Jason Taylor"
"2541","191862","Miguel Coimbra"
"2542","191862","Michaela Kienle"
"2543","105134","Richard Edwards"
"2544","105134","Jason Taylor"
"2545","367498","Jason Behnke"
"2546","367498","Kat G Birmelin"
"2547","367498","Cari Corene"
"2548","367498","Lucas Durham"
"2549","367498","Nolan Nasser"
"2550","367498","Jorge Ramos"
"2551","367498","Moro Rogers"
"2552","266830","Anca Gavril"
"2553","400602","Dennis Lohausen"
"2554","177639","Vincent Dutrait"
"2555","245654","Marta Tranquilli"
"2556","6249","Jorg Asselborn"
"2557","6249","Jo Hartwig"
"2558","6249","Patricia Limberger"
"2559","6249","Christof Tisch"
"2560","144797","Jennifer Easley"
"2561","144797","Eunice Abigael Tiu"
"2562","146791","Gael Goumon"
"2563","146791","Jack Scott Hill"
"2564","146791","Ralph Horsley"
"2565","146791","Tomasz Jedruszek"
"2566","146791","Brian Snoddy"
"2567","146791","Ben Wootten"
"2568","156009","Klemens Franz"
"2569","156009","Atanas Lozanski"
"2570","62227","Donal Hegarty"
"2571","62227","Rodger B. MacGowan"
"2572","62227","Leland Myrick"
"2573","62227","Volko Ruhnke"
"2574","62227","Mark Simonitch"
"2575","293296","Marc Andre"
"2576","252328","Jay Little"
"2577","353545","Maxime Morin"
"2578","142379","Ian O'Toole"
"2579","307002","Sketchgoblin"
"2580","9674","Michaela Kienle"
"2581","9674","Fabio Maiorana"
"2582","9674","Scott Nicely"
"2583","9674","Simone Peruzzi"
"2584","9674","Nick Whyles"
"2585","128996","Jarek Nocon"
"2586","128996","Steve Paschal"
"2587","340466","Henning Ludvigsen"
"2588","379629","Antoine Carrion"
"2589","17405","Chris Lawson"
"2590","17405","Rodger B. MacGowan"
"2591","17405","Kurt Miller"
"2592","17405","Mark Simonitch"
"2593","17405","John Tamplin"
"2594","97786","Miguel Coimbra"
"2595","15985","Carl Critchlow"
"2596","15985","Wayne England"
"2597","15985","David Gallagher"
"2598","15985","Pete Knifton"
"2599","15985","Richard Wright"
"2600","280794","Ewa Labak"
"2601","280794","Michal Salata"
"2602","245961","Marius Janusonis"
"2603","245961","Nolan Nasser"
"2604","119506","Jarek Nocon"
"2605","119506","Steve Paschal"
"2606","31999","Kris Burm"
"2607","31999","lu'cifer"
"2608","117959","Harald Lieske"
"2609","117959","Markus Schmuck"
"2610","117959","Mia Steingraber"
"2611","284435","Lukas Siegmon"
"2612","262215","Chris Quilliams"
"2613","196326","Kali Fitzgerald"
"2614","196326","Andrew Hepworth"
"2615","196326","Jeff Himmelman"
"2616","196326","Scott Nicely"
"2617","318009","Kwanchai Moriya"
"2618","318009","Andrew Thompson"
"2619","348450","Jared Blando"
"2620","348450","Enrique Corominas"
"2621","181530","WiL Springer"
"2622","153938","Dennis Lohausen"
"2623","153938","Chris Quilliams"
"2624","31730","Michael Menzel"
"2625","31730","Todd Sanders"
"2626","18","Peter Bergting"
"2627","18","Bob Carasca"
"2628","18","Phil Foglio"
"2629","18","Daniel Gelon"
"2630","18","Jennifer Lathrop"
"2631","18","Paul Sottosanti"
"2632","18","Franz Vohwinkel"
"2633","18","Peter Whitley"
"2634","171668","Tignous"
"2635","91312","Peter Dennis"
"2636","91312","Paul Kidby"
"2637","91312","Ian Mitchell"
"2638","91312","Bernard Pearson"
"2639","125618","Ben Carre"
"2640","125618","Stephane Gantiez"
"2641","133473","Nan Rangsima"
"2642","133473","Tobias Schweiger"
"2643","133473","Phil Walker-Harding"
"2644","90419","Christian Fiore"
"2645","367041","Mihajlo Dimitrievski"
"2646","352515","Laura Michaud"
"2647","352515","別府さい (Sai Beppu)"
"2648","206941","Michael Menzel"
"2649","28023","Mathieu Leyssenne"
"2650","170561","Mihajlo Dimitrievski"
"2651","336794","Tomas Kucerovsky"
"2652","127398","Michaela Kienle"
"2653","127398","Michael Menzel"
"2654","97842","Tomas Kucerovsky"
"2655","65781","Mike Atkinson"
"2656","65781","Natalia Borek"
"2657","65781","Peter Dennis"
"2658","65781","Simon Jannerland"
"2659","65781","Przemyslaw Sobiecki"
"2660","221965","Jennifer L. Meyer"
"2661","221965","Keith Pishnery"
"2662","183251","Claus Stephan"
"2663","163968","John McCambridge"
"2664","163968","Eric Bourgier"
"2665","163968","Cari"
"2666","163968","Vincent Dutrait"
"2667","163968","Sylvain Guinebaud"
"2668","163968","Didier Poli"
"2669","163968","Pascal Quidault"
"2670","163968","Emmanuel Roudier"
"2671","163968","Bruno Tatti"
"2672","105551","Vincent Boulanger"
"2673","105551","Ismael Pommaz"
"2674","105551","Chris Quilliams"
"2675","248490","Vincent Dutrait"
"2676","133848","Jacqui Davis"
"2677","27173","Harald Lieske"
"2678","27173","Michael Menzel"
"2679","147949","Gus Batts"
"2680","84419","Rodger B. MacGowan"
"2681","84419","Mark Simonitch"
"2682","265402","Josh Cappel"
"2683","265402","Kwanchai Moriya"
"2684","95527","Mariano Iannelli"
"2685","475","Atha Kanaani"
"2686","475","Bree Lindsoe"
"2687","475","Franz Vohwinkel"
"2688","22827","Kevin Childress"
"2689","22827","Andrew Navaro"
"2690","22827","Scott Nicely"
"2691","22827","Brian Schomburg"
"2692","34119","Peter Gifford"
"2693","34119","Dan Harding"
"2694","2346","Kris Burm"
"2695","2346","lu'cifer"
"2696","296237","Tyler Johnson"
"2697","102652","Adam Rebottaro"
"2698","218074","Vincent Dutrait"
"2699","264055","Jiahui Eva Gao"
"2700","264055","Vipin Alex Jacob"
